tarih,adres,aciklama
28/10/2014,http://yyegm.meb.gov.tr/www/2014-ylsy-yurt-disina-lisansustu-ogrenim-gormek-uzere-gonderilecek-ogrencilerin-basvuru-secme-ve-yerlestirme-islemleri-hakkinda-duyuru/icerik/2,"2014 YLSY -  Yurt Dışına Lisansüstü Öğrenim Görmek Üzere Gönderilecek Öğrencilerin Başvuru, Seçme Ve Yerleştirme İşlemleri Hakkında Duyuru "
27/10/2014,http://ikgm.meb.gov.tr/www/2014-yili-sef-memur-gorevde-yukselme-atama-klavuzu/icerik/409,2014 Yılı Şef-Memur Görevde Yükselme Atama Kılavuzu 
22/10/2014,http://basvurular.meb.gov.tr/bsv3/engellimemurbsv/,2014 Ekim Engelli Personel (Öğretmen) Alımına İlişkin Başvuru İşlemleri 
15/10/2014,/uluslararasi-turkmen-turk-universitesi-ogretim-elemani-duyurusu/duyuru/7268,Uluslararası Türkmen  Türk Üniversitesi Öğretim Elemanı Duyurusu 
14/10/2014,http://ikgm.meb.gov.tr/www/13092014-tarihinde-yapilan-sef-ve-memur-kadrolarina-iliskin-gorevde-yukselme-sinav-sonucu-olusan-basari-listesi/icerik/406,Şef ve Memur Kadrolarına İlişkin Yapılan Görevde Yükselme Sınav Sonucu Oluşan Başarı Listesi 
08/10/2014,http://www.eba.gov.tr/karikatur,EBA ÇİZGİ  1.Karikatür Yarışması 
01/10/2014,/mill-egitim-bakanligi-orgun-ve-yaygin-egitimi-destekleme-ve-yetistirme-kurslari-yonergesi/duyuru/7211,Millî Eğitim Bakanlığı Örgün ve Yaygın Eğitimi Destekleme ve Yetiştirme Kursları Yönergesi 
24/09/2014,http://basvurular.meb.gov.tr/bsv2_4/ookeod/eod/sonuc.aspx?prm=sonuc,Eğitim ve Öğretim Desteği İkinci Yerleştirme Sonuçları 
23/09/2014,http://abdigm.meb.gov.tr/www/yabanci-hukumet-burslari-genel-sartlar/icerik/246,2015-2016 Yılı İsviçre Hükümeti Bursu Başvuruları Başlamıştır 
19/09/2014,http://basvurular.meb.gov.tr/bsv2_4/ookeod/eod/basvuru.aspx,Eğitim ve Öğretim Desteği İkinci Tercih İşlemleri 
19/09/2014,http://personel.meb.gov.tr/www/2014-yili-eylul-donemi-ogretmen-atama-sonuclari-ve-taban-puanlar/icerik/404,2014 Yılı Eylül Dönemi Öğretmen Atama Sonuçları ve Taban Puanlar 
19/09/2014,http://basvurular.meb.gov.tr/bsv2_4/ookeod/eod/sonuc.aspx?prm=ogrenci,Eğitim ve Öğretim Desteği İkinci Başvuru Sonuçları 
15/09/2014,/oyun-2014-turkiye-19-zeka-oyunlari-yarismasi/duyuru/7080,OYUN 2014 Türkiye 19. Zeka Oyunları Yarışması 
12/09/2014,http://www.meb.gov.tr/meb_iys_dosyalar/2014_09/12024357_tasimayonetmeligi.pdf,Millî Eğitim Bakanlığı Taşıma Yoluyla Eğitime Erişim Yönetmeliği 
12/09/2014,https://ilkatama.meb.gov.tr/karsilama.aspx,2014 Yılı Eylül Dönemi Öğretmenlik Başvuru İşlemleri 
10/09/2014,http://basvurular.meb.gov.tr/bsv2_4/ookeod/eod/sonuc.aspx?prm=sonuc,Eğitim ve Öğretim Desteği Başvuru Sonuçları 
05/09/2014,http://basvurular.meb.gov.tr/bsv2_4/ookeod/eod/,Eğitim Öğretim Desteği Tercih İşlemleri 
05/09/2014,http://ookgm.meb.gov.tr/meb_iys_dosyalar/2014_09/04045534_eitimretimdestei.pdf,Eğitim ve Öğretim Desteği / İkinci Başvuru ve Yerleştirme Takvimi 
03/09/2014,/medya-okur-yazarligi-tanitimi-kursu-uzaktan-hizmetici-egitim/duyuru/7015,Medya Okur Yazarlığı Tanıtımı Kursu (Uzaktan Hizmetiçi Eğitim) 
01/09/2014,http://abdigm.meb.gov.tr/www/14-agustos-2014-tarihinde-yapilan-yurt-disi-okutmanlik-sinavi-sonucu/icerik/439,Yurt Dışı Okutmanlık Sınavı Sonuçlarının Duyurulması 
01/09/2014,http://basvurular.meb.gov.tr/bsv2_4/ookeod/,Eğitim ve Öğretim Desteği Sonuçları 
21/08/2014,http://yonetici.meb.gov.tr,Eğitim Kurumları Yöneticilerinin Değerlendirme Sonuçları 
13/08/2014,http://www.meb.gov.tr/meb_iys_dosyalar/egitim_ogretim_destegi.pdf,Özel Okullarda Öğrenim Görecek Öğrencilere Verilecek Eğitim ve Öğretim Desteği´ne İlişkin Sıkça Sorulan Sorular ve Cevapları 
07/08/2014,http://ookgm.meb.gov.tr/meb_iys_dosyalar/2014_08/14033344_eitimveretimdestei_klavuz14082014.pdf,5580 Sayılı Kanun Kapsamındaki Özel Okullarda Öğrenim Görecek Öğrenciler için Verilecek Eğitim ve Öğretim Desteği Uygulama E-Kılavuzu 
25/07/2014,http://personel.meb.gov.tr/www/ogretmenlerin-2014-yaz-tatili-il-ici-ve-iller-arasi-ozur-durumuna-bagli-yer-degistirme-duyurusu/icerik/375,Öğretmenlerin 2014 Yaz Tatili İl İçi ve İller Arası Özür Durumuna Bağlı Yer Değiştirme Duyurusu 
23/07/2014,http://personel.meb.gov.tr/meb_iys_dosyalar/2014_07/23113507_ubemdratamalarbasnaklamas.pdf,Şube Müdürü Atamaları Hakkında Verilen Danıştay Kararı Sonrası Yapılan Yönetmelik Değişikliği Çalışması 
17/07/2014,http://ikgm.meb.gov.tr/www/ogretmenlerin-temmuz-2014-il-ici-istege-bagli-yer-degistirme-duyurusu/icerik/365,Öğretmenlerin Temmuz 2014 İl İçi İsteğe Bağlı Yer Değiştirme Duyurusu 
14/07/2014,http://sgb.meb.gov.tr/www/2015-2017-donemi-yatirim-programi-hazirliklari-baslamistir/icerik/108,2015-2017 Dönemi Yatırım Programı Hazırlıkları Başlamıştır 
09/07/2014,http://ikgm.meb.gov.tr/www/kpss-20141-yerlestirmelerinde-bakanligimiz-merkez-ve-tasra-teskilati-kadrolarina-atananlar/icerik/359,KPSS 2014/1 Yerleştirmelerinde Bakanlığımız Merkez Ve Taşra Teşkilatı Kadrolarına Atananlar 
04/07/2014,http://ikgm.meb.gov.tr/www/tasra-teskilatinda-eoh-sinifi-disi-diger-hizmet-siniflarinda-gorev-yapan-personelin-iller-arasi-istege-bagli-yer-degistirme-sonuclari/icerik/356,Taşra Teşkilatında E.Ö.H Sınıfı Dışı Diğer Hizmet Sınıflarında Görev Yapan Personelin İller Arası İsteğe Bağlı Yer Değiştirme Sonuçları 
02/07/2014,/acik-ogretim-lisesi-ve-mesleki-acik-ogretim-lisesi-ikinci-donem-sinav-sonuclari-aciklandi/duyuru/6939,Açık Öğretim Lisesi ve Mesleki Açık Öğretim Lisesi İkinci Dönem Sınav Sonuçları Açıklandı 
01/07/2014,/basin-aciklamasi/duyuru/6930,Basın Açıklaması 
01/07/2014,http://yegitek.meb.gov.tr/www/zeyilname/icerik/101,"Bilgisayar, İş İstasyonu Ve Harici Depolama Birimi Alımı İhalesi İlanı Zeyilnamesi "
26/06/2014,/ogretmenlerin-istege-ve-zorunlu-calisma-yukumlulugune-bagli-yer-degistirmeleri-gerceklestirildi/duyuru/6922,Öğretmenlerin İsteğe ve Zorunlu Çalışma Yükümlülüğüne Bağlı Yer Değiştirmeleri Gerçekleştirildi 
24/06/2014,http://basvurular.meb.gov.tr/bsv2_4/personel_ildisi_atama/personel_ildisi_atama/default.aspx,Taşra Teşkilatında E.Ö.H. Sınıfı Dışındaki Diğer Hizmet Sınıflarında Görev Yapan Personelin İller Arası İsteğe Bağlı Yer Değiştirme başvuru ekranı açılmıştır. 
22/06/2014,/basin-aciklamasi/duyuru/6910,Basın Açıklaması 
12/06/2014,http://sgb.meb.gov.tr/meb_iys_dosyalar/2014_06/12022026_ekys.pdf,"""Yılın Kaliteli Kurumu"" ve ""Yılın Kaliteli Ekibi"" Kategorilerinde Dereceye Kalma Başarısı Gösteren Kurumlar "
17/06/2014,http://yegitek.meb.gov.tr/www/bilgisayar-is-istasyonu-ve-harici-depolama-birimi-alimi-ihalesi/icerik/97,"Bilgisayar, İş İstasyonu ve Harici Depolama Birimi Alımı İhalesi "
04/06/2014,/mill-egitim-uzman-yardimciligi-sozlu-sinavinda-basarili-olan-adaylar/duyuru/6866,Millî Eğitim Uzman Yardımcılığı Sözlü Sınavında Başarılı Olan Adaylar 
26/05/2014,http://www.meb.gov.tr/meb_iys_dosyalar/2014_05/23072030_yatrmislemleri.pdf,6360 sayılı Kanun Sonrası Yatırım İşlemleri 
18/04/2014,http://sgb.meb.gov.tr/www/meb-2015-2019-stratejik-plani-ic-ve-dis-paydas-anketleri/icerik/96,2015-2019 Stratejik Plan Paydaş Anketleri Yayımlanmıştır 
15/05/2014,/il-mill-egitim-mudurlukleri-arastirma-gelistirme-ar-ge-birimleri-yonergesi/duyuru/6820, İl Millî Eğitim Müdürlükleri Araştırma-Geliştirme (AR-GE) Birimleri Yönergesi 
08/05/2014,http://ikgm.meb.gov.tr/www/ililce-mill-egitim-sube-mudurlerinin-bolge-hizmetine-bagli-2014-yili-yer-degistirme-kilavuzu/icerik/317,İl/İlçe Millî Eğitim Şube Müdürlerinin Bölge Hizmetine Bağlı 2014 Yılı Yer Değiştirme Kılavuzu 
08/05/2014,http://personel.meb.gov.tr/www/2014-yili-ogretmenlerin-il-ici-istege-bagli-yer-degistirme-duyurusu/icerik/316,2014 Yılı Öğretmenlerin İl İçi İsteğe Bağlı Yer Değiştirme Duyurusu 
02/05/2014,http://abdigm.meb.gov.tr/www/bakanliklararasi-ortak-kultur-komisyonu-marifetiyle-gorevlendirilecek-ogretmenlere-yonelik-yapilmasi-planlanan-yurt-disi-goreve-uyum-seminer-tarihi-ve-yer-degisikligi/icerik/389,Yurt Dışı Göreve Uyum Seminerinin Ertelenmesine İlişkin Duyuru 
30/04/2014,http://sgb.meb.gov.tr/meb_iys_dosyalar/2014_04/30032306_meb_2013_idare_faaliyet_raporu.pdf,Millî Eğitim Bakanlığı 2013 Yılı İdare Faaliyet Raporu 
25/04/2014,http://abdigm.meb.gov.tr/www/yabanci-hukumet-burslari/icerik/246,2014-2015 Yılı İtalya Hükümet Bursu Başvuruları Başlamıştır 
24/04/2014,/ogretmen-ve-ogrenci-gozuyle-egitim-konulu-fotograf-yarismasi/duyuru/6786,"""Öğretmen ve Öğrenci Gözüyle Eğitim"" Konulu Fotoğraf Yarışması "
04/04/2014,http://ikgm.meb.gov.tr/www/2014-meb-il-ilce-mill-egitim-mudurlukleri-sube-muduru-kadrolarina-gorevde-yukselme-suretiyle-atama-basvuru-duyurusu/icerik/305,MEB 2014 Yılı İl-İlçe Millî Eğitim Müdürlükleri Şube Müdürü Kadrolarına Görevde Yükselme Suretiyle Atama Başvuru Duyurusu 
03/04/2014,/proje-basvuru-formu/duyuru/6763,Proje Başvuru Formu 
31/03/2014,/parasiz-yatililik-ve-bursluluk-sinavi-pybs-basvuru-suresinin-uzatilmasina-iliskin-aciklama/duyuru/6760,Parasız Yatılılık ve Bursluluk Sınavı (PYBS) Başvuru Süresinin Uzatılmasına İlişkin Açıklama 
12/03/2014,/ogretmenlik-alanlari-atama-ve-ders-okutma-esaslari-yeniden-duzenlendi/duyuru/6722,"Öğretmenlik Alanları, Atama ve Ders Okutma Esasları Yeniden Düzenlendi "
10/03/2014,http://iegb.meb.gov.tr/www/2014-yili-temel-egitim-yapim-programi-genelgesi-2014-4-yayinlanmistir/icerik/280,2014 Yılı Temel Eğitim Yapım Programı Genelgesi (2014-4) Yayınlandı 
23/01/2014,http://abdigm.meb.gov.tr/www/yabanci-hukumet-burslari-genel-sartlar/icerik/246,2014-2015 Yılı Macaristan Hükümeti Burs Başvuruları Başladı 
22/01/2014,http://sgb.meb.gov.tr/meb_iys_dosyalar/2014_01/20021305_2014yili_meb_istakvimi.pdf,Millî Eğitim Bakanlığı 2014 Yılı İş Takvimi 
09/01/2014,http://personel.meb.gov.tr/www/icerik_goruntule.php?KNO=264,Millî Eğitim Bakanlığı Millî Eğitim Uzman Yardımcılığı Yarışma Sınavı(Sözlü Sınav)Duyurusu 
02/01/2014,http://cankaya.meb.gov.tr/www/7-gencligin-gozunden-turkiye-liseler-arasi-kisa-film-yarisma-projesi/icerik/260,7. ‘Gençliğin Gözünden’ Türkiye Liseler Arası Kısa Film Yarışma Projesi 
01/01/2014,/basin-duyurusu/duyuru/6598,Basın Duyurusu 
31/12/2013,/2013-ylsy-yerlestirme-sonuclari/duyuru/6597,2013 YLSY - Yerleştirme Sonuçları 
31/12/2013,http://www.meb.gov.tr/meb_iys_dosyalar/2014_01/02120014_basinduyurusuyabancihukumetburslar.pdf,´Yabancı Hükümet Bursları´ Basın Duyurusu 
31/12/2013,/2014-ogretmenlik-alan-bilgisi-testi-oabt-sinav-yapilacak-alanlar/duyuru/6593,2014 - Öğretmenlik Alan Bilgisi Testi (ÖABT): Sınav Yapılacak Alanlar 
